KBArticleID,UpdateId,DownloadUrl
5065426,c19769c6-d589-4dac-a798-977e5e97fd57,http://dl.delivery.mp.microsoft.com/filestreamingservice/files/c481e979-f7ea-4afc-bed2-1f60e4148500/public/lp_desktop_7c856293e949509c3625983400b8022c5be48f01.wim http://dl.delivery.mp.microsoft.com/filestreamingservice/files/1aab5838-a436-4f3f-9b49-319403dee5af/public/fod_desktop_71bd1653199cd19f3bbaca2aaf23c3b7e603cfd1.wim http://dl.delivery.mp.microsoft.com/filestreamingservice/files/d09698bd-cf16-48da-b3ed-dd93a7e0b162/public/microsoft-windows-fodmetadataservicing-desktop-compdb-package_04cff9358b2a5e8bec461e09b5a228dd05952b8a.cab http://dl.delivery.mp.microsoft.com/filestreamingservice/files/1646d65f-e464-429d-b567-04a52719647e/public/windows11.0-kb5064097-x64-baseless_d86941e281e357c6bebcd70f61a5640b95ed4111.psf http://dl.delivery.mp.microsoft.com/filestreamingservice/files/d8b7f92b-bd35-4b4c-96e5-46ce984b31e0/public/windows11.0-kb5043080-x64_953449672073f8fb99badb4cc6d5d7849b9c83e8.msu http://dl.delivery.mp.microsoft.com/filestreamingservice/files/6b4f858c-d0e2-4bc8-926a-642ca0337cad/public/windows11.0-kb5064097-x64_28d59d08562e574b336ca9523f6e2e0fc965687e.cab http://dl.delivery.mp.microsoft.com/filestreamingservice/files/1c77f29f-6aed-4acc-936f-cb60f701beab/public/fodmetadata_client_cc6fa0b098b179d2bbd1d53b91cc4de6b0eb5a88.cab http://dl.delivery.mp.microsoft.com/filestreamingservice/files/24d3eb40-e3d5-4eef-8871-bca434859f89/public/desktopdeployment_02ec6ea34d5fc488c0055ef18f09ba8c90208bcd.cab http://dl.delivery.mp.microsoft.com/filestreamingservice/files/d41b3e59-cc98-4b65-9e5f-01e1d35a0a00/public/edition_common_b01aaa34b66aca8fb45dd8fc6c1381c8579a9eaa.wim http://dl.delivery.mp.microsoft.com/filestreamingservice/files/bef6de48-428e-4bb2-8ee8-5e1bdd48163d/public/microsoft-windows-fodmetadataservicing-desktop-metadata-package_f20e6c202fdf6fb0fe509c6add9399b3e9165f38.cab http://dl.delivery.mp.microsoft.com/filestreamingservice/files/4212017f-e3c3-47e3-a395-1cd6e9f67284/public/ssu-26100.5074-x64-express_90db0fe3197ff8fbc71e4d1952dc100d98b3653b.cab http://dl.delivery.mp.microsoft.com/filestreamingservice/files/0957685b-663d-4335-981a-dc19e8174f4b/public/windows11.0-kb5064097-x64-baseless_1a3d223a75d8d89726702daa6e16675b2ff9dc7b.cab http://dl.delivery.mp.microsoft.com/filestreamingservice/files/7342fa97-e584-4465-9b3d-71e771c9db5b/public/windows11.0-kb5065426-x64_32b5f85e0f4f08e5d6eabec6586014a02d3b6224.msu http://dl.delivery.mp.microsoft.com/filestreamingservice/files/0c438255-1298-4c2b-baec-fa393350472a/public/ssu-26100.5074-x64_0_1e44c0fc585041b82c1b41ce47b29fa13d4a5f55.psf http://dl.delivery.mp.microsoft.com/filestreamingservice/files/e41ae122-4c89-48a7-a924-fe2364aff9e3/public/e4de8d65-7309-4345-b58f-b473a51dd3d0_wsus.aggregatedmetadata_b4210ab8598b4cdfba34f033e7e9ce529fe12f2d.cab http://dl.delivery.mp.microsoft.com/filestreamingservice/files/5436c68b-8df5-4c74-9a17-fbbf236944af/public/fod_common_7491d52800c7d4df7fea3e873b935b6c1597bd4f.wim
890830,3b30e6e7-6c5e-4249-93b3-cafebeb02f9d,http://download.windowsupdate.com/c/msdownload/update/software/uprl/2025/08/windows-kb890830-x64-v5.135_72c48060c5b80784333da5bef85e6d52fddb4b66.exe

